"","MG","Rod","AC","BC","Cone","HC","RGC"
"ZBTB43",0.25360824742268,0.266642741790777,0.432921027592769,0.232631248035209,0.790650406504065,0.34037558685446,0.680412371134021
"ZBTB34",0.0536082474226804,0.142652072492374,0.102759276879163,0.0562716127004087,0.304878048780488,0.0751173708920188,0.144329896907216
"RALGPS1",0.880412371134021,1.31186075722232,1.84205518553758,0.996541967934612,2.55691056910569,1.65258215962441,4.08247422680412
"ANGPTL2",0.0164948453608247,0.0121119684191638,0.0513796384395813,0.141464948129519,0.0203252032520325,0.0164319248826291,0.11340206185567
"GARNL3",0.892783505154639,0.0163287277947246,0.825880114176974,0.429110342659541,0.0569105691056911,0.194835680751174,2.2680412371134
"SLC2A8",0.0350515463917526,0.0202763323165261,0.117982873453853,0.0402389185790632,0.024390243902439,0.0751173708920188,0.0721649484536082
"ZNF79",0.0329896907216495,0.0312219630360668,0.0523311132254995,0.0298648223828985,0.0670731707317073,0.0328638497652582,0.103092783505155
"RPL12",0.0371134020618557,0.0220706980082541,0.0475737392959087,0.040867651681861,0.048780487804878,0.0516431924882629,0.103092783505155
"LRSAM1",0.187628865979381,0.125695316705545,0.226450999048525,0.169757937755423,0.319105691056911,0.244131455399061,1.22680412371134
"STXBP1",0.268041237113402,1.982863807644,2.46622264509991,1.34517447343603,3.86788617886179,1.30516431924883,4.24742268041237
"PTRH1",0.0247422680412371,0.249775704288534,0.167459562321598,0.143036780886514,0.540650406504065,0.147887323943662,0.247422680412371
"TOR2A",0.0206185567010309,0.0289790059214068,0.0675547098001903,0.0424394844388557,0.0467479674796748,0.0586854460093897,0.103092783505155
"SH2D3C",0.0206185567010309,0.0130091512650278,0.123691722169363,0.0355234203080792,0.0121951219512195,0.0422535211267606,0.185567010309278
"CDK9",0.115463917525773,0.0253005562533644,0.182683158896289,0.0672744419993713,0.0426829268292683,0.176056338028169,0.237113402061856
"FPGS",0.0824742268041237,0.044769424008613,0.105613701236917,0.0565859792518076,0.0792682926829268,0.0845070422535211,0.381443298969072
"ENG",0.0680412371134021,0.0268257670913332,0.0361560418648906,0.0493555485696322,0.0528455284552846,0.028169014084507,0.0515463917525773
"AK1",0.160824742268041,0.054458998743944,0.194100856327307,0.0889657340458975,0.0731707317073171,0.178403755868545,0.206185567010309
"ST6GALNAC6",0.0824742268041237,0.0171361923560022,0.27592768791627,0.0521848475322226,0.024390243902439,0.112676056338028,0.164948453608247
"DPM2",0.0907216494845361,0.0445002691548538,0.164605137963844,0.0851933354291103,0.109756097560976,0.204225352112676,0.206185567010309
"FAM102A",0.575257731958763,0.0415395657635026,0.189343482397716,0.086765168186105,0.0691056910569106,0.208920187793427,0.34020618556701
"SLC25A25",0.123711340206186,0.301543154494886,0.214081826831589,0.0974536309336687,0.965447154471545,0.178403755868545,0.288659793814433
"RP11-395P17.3",0.0206185567010309,0.0391171720796698,0.123691722169363,0.0694750078591638,0.0548780487804878,0.07981220657277,0.0721649484536082
"PTGES2",0.0391752577319588,0.0900771577247443,0.255946717411989,0.0833071361207168,0.213414634146341,0.194835680751174,0.237113402061856
"C9orf16",0.0474226804123711,0.0825408218194868,0.324452901998097,0.251178874567746,0.0609756097560976,0.171361502347418,0.185567010309278
"CIZ1",0.0824742268041237,0.0997667324600754,0.20837297811608,0.154982709839673,0.49390243902439,0.126760563380282,0.34020618556701
"DNM1",0.0680412371134021,0.738112327292302,1.97145575642245,0.956617415906947,1.69715447154472,0.429577464788732,5.51546391752577
"GOLGA2",0.088659793814433,0.0864884263412884,0.226450999048525,0.131719585036152,0.16869918699187,0.147887323943662,0.350515463917526
"SWI5",0.0536082474226804,0.0458460434236497,0.0884871550903901,0.0647595095881798,0.109756097560976,0.0657276995305164,0.154639175257732
"TRUB2",0.0164948453608247,0.0321191458819307,0.0761179828734539,0.045897516504244,0.0569105691056911,0.068075117370892,0.134020618556701
"COQ4",0.152577319587629,0.212273461331419,0.266412940057088,0.180132033951588,0.451219512195122,0.208920187793427,0.391752577319588
"SLC27A4",0.0144329896907217,0.0777857527364077,0.20837297811608,0.0864508016347061,0.126016260162602,0.0868544600938967,0.721649484536082
"URM1",0.0597938144329897,0.0614570249416831,0.117982873453853,0.0833071361207168,0.197154471544715,0.157276995305164,0.422680412371134
"ODF2",0.0515463917525773,0.0693522339852862,0.449096098953378,0.141779314680918,0.176829268292683,0.248826291079812,0.701030927835051
"GLE1",0.125773195876289,0.193612058137448,0.285442435775452,0.2646966362779,0.278455284552846,0.309859154929577,0.381443298969072
"RP11-216B9.6",0.0309278350515464,0.0904360308630899,0.0523311132254995,0.0980823640364665,0.170731707317073,0.0563380281690141,0.0618556701030928
"SPTAN1",0.550515463917526,0.626682217835995,1.76498572787821,2.19710782772713,2.4390243902439,0.936619718309859,6.61855670103093
"WDR34",0.045360824742268,0.0392068903642562,0.0418648905803996,0.00660169757937755,0.0691056910569106,0.0657276995305164,0.0309278350515464
"SET",0.169072164948454,0.235959088462229,0.697431018078021,0.506758880855077,0.355691056910569,0.854460093896714,0.494845360824742
"ZER1",0.247422680412371,0.31015610981518,0.531874405328259,0.265954102483496,0.57520325203252,0.352112676056338,1.48453608247423
"TBC1D13",0.0597938144329897,0.0516777319217657,0.141769743101808,0.0842502357749136,0.111788617886179,0.110328638497653,0.22680412371134
"ENDOG",0.0268041237113402,0.0226090077157725,0.111322549952426,0.0462118830556429,0.0792682926829268,0.0234741784037559,0.103092783505155
"C9orf114",0.0247422680412371,0.0179436569172797,0.0561370123691722,0.0314366551398931,0.0467479674796748,0.0610328638497653,0.0927835051546392
"CCBL1",0.247422680412371,0.111071236317962,0.253092293054234,0.121659855391386,0.33130081300813,0.112676056338028,0.690721649484536
"LRRC8A",0.457731958762887,0.0564328010048448,0.144624167459562,0.0745048726815467,0.109756097560976,0.12206572769953,0.443298969072165
"PHYHD1",0.488659793814433,0.263771756684012,0.000951474785918173,0.0490411820182333,0.554878048780488,0.00234741784037559,0.0103092783505155
"NUP188",0.185567010309278,0.113942221424726,0.155090390104662,0.115058157812009,0.327235772357724,0.150234741784038,0.412371134020619
"SH3GLB2",0.0474226804123711,0.027453795083438,0.141769743101808,0.0597296447657969,0.0508130081300813,0.178403755868545,0.309278350515464
"FAM73B",0.0577319587628866,0.0460254799928225,0.150333016175071,0.0691606413077649,0.0975609756097561,0.107981220657277,0.412371134020619
"PPP2R4",0.0969072164948454,0.0521263233446977,0.31779257849667,0.0990254636906633,0.138211382113821,0.258215962441315,0.505154639175258
"NTMT1",0.0350515463917526,0.0167773192176566,0.0827783063748811,0.027349889971707,0.0426829268292683,0.119718309859155,0.144329896907216
"TOR1B",0.0804123711340206,0.0536515341826664,0.253092293054234,0.111285759195222,0.0792682926829268,0.0845070422535211,0.257731958762887
"TOR1A",0.0247422680412371,0.0170464740714158,0.0723120837297812,0.040867651681861,0.0284552845528455,0.0704225352112676,0.0618556701030928
"C9orf78",0.0474226804123711,0.0451282971469585,0.161750713606089,0.0726186733731531,0.0630081300813008,0.213615023474178,0.164948453608247
"USP20",0.105154639175258,0.107033913511574,0.306374881065652,0.142408047783716,0.201219512195122,0.28169014084507,0.43298969072165
"FNBP1",1.5319587628866,0.379059752377535,0.974310180780209,0.387928324426281,0.955284552845528,0.922535211267606,2.61855670103093
"GPR107",0.34639175257732,0.265386685806567,0.508087535680305,0.274441999371267,0.904471544715447,0.530516431924883,1.14432989690722
"NCS1",0.0927835051546392,0.00556253364435672,0.292102759276879,0.0106884627475637,0.0121951219512195,0.504694835680751,1.07216494845361
"FUBP3",0.589690721649485,0.326305401040732,0.606089438629876,0.401446086136435,0.571138211382114,0.589201877934272,1.82474226804124
"EXOSC2",0.0412371134020619,0.0506908307913153,0.0818268315889629,0.0572147123546055,0.0914634146341463,0.0774647887323944,0.185567010309278
"ABL1",0.828865979381443,0.41306298223578,0.799238820171265,0.448601068846275,1.17073170731707,0.549295774647887,1.62886597938144
"NUP214",0.478350515463918,0.375022429571147,0.587059942911513,0.509588179817667,0.648373983739837,0.429577464788732,1.07216494845361
"RP11-544A12.4",0.214432989690722,0.154225731204019,0.288296860133206,0.239861678717384,0.304878048780488,0.204225352112676,0.474226804123711
"RP11-544A12.8",0.103092783505155,0.0522160416292841,0.0980019029495718,0.0760767054385413,0.0934959349593496,0.07981220657277,0.247422680412371
"FAM78A",0.00412371134020619,0.00161492912255518,0.049476688867745,0.38824269097768,0,0.0117370892018779,0
"PPAPDC3",0.0123711340206186,0.0221604162928405,0.368220742150333,0.238918579063188,0.0670731707317073,0.0610328638497653,0.175257731958763
"PRRC2B",0.525773195876289,0.687242059931814,1.61560418648906,1.0295504558315,1.20934959349594,1.8849765258216,2.01030927835052
"POMT1",0.109278350515464,0.0878342006100843,0.192197906755471,0.106255894372839,0.176829268292683,0.15962441314554,0.65979381443299
"UCK1",0.0309278350515464,0.0238650636999821,0.134157944814462,0.0499842816724301,0.032520325203252,0.15962441314554,0.0721649484536082
"RAPGEF1",0.488659793814433,0.24986542257312,0.998097050428164,0.316881483810123,0.599593495934959,4.22300469483568,1.25773195876289
"MED27",0.412371134020619,0.501345774268796,0.797335870599429,0.580635020433826,1.55691056910569,0.704225352112676,1.93814432989691
"NTNG2",0.0268041237113402,0.630898977211556,0.0542340627973359,0.424394844388557,2.36382113821138,0.0446009389671361,0.54639175257732
"SETX",0.562886597938144,0.479095639691369,0.896289248334919,0.572461490097454,0.898373983739837,1,1.25773195876289
"TTF1",0.148453608247423,0.199264310066392,0.259752616555661,0.206224457717699,0.51219512195122,0.305164319248826,0.484536082474227
"C9orf171",0.00618556701030928,0.0687242059931814,0.00761179828734539,0.00471549827098397,0.24390243902439,0.00469483568075117,0
"DDX31",0.0474226804123711,0.106675040373228,0.233111322549952,0.118830556428796,0.184959349593496,0.178403755868545,0.329896907216495
"GTF3C4",0.0556701030927835,0.0700699802619774,0.147478591817317,0.077648538195536,0.0833333333333333,0.140845070422535,0.134020618556701
"AK8",0.0701030927835052,0.196213888390454,0.0818268315889629,0.0386670858220685,0.524390243902439,0.18075117370892,0.257731958762887
"C9orf9",0.022680412371134,0.0375022429571147,0.0761179828734539,0.0295504558314995,0.0528455284552846,0.197183098591549,0.185567010309278
"TSC1",0.344329896907216,0.176116992643101,0.605137963843958,0.302420622445772,0.317073170731707,0.488262910798122,1.32989690721649
"GTF3C5",0.0804123711340206,0.0532926610443208,0.116079923882017,0.0745048726815467,0.0894308943089431,0.187793427230047,0.268041237113402
"RALGDS",0.158762886597938,0.0370536515341827,0.322549952426261,0.102169129204653,0.040650406504065,0.582159624413146,0.948453608247423
"SURF6",0.0412371134020619,0.0374125246725283,0.10941960038059,0.064130776485382,0.0548780487804878,0.15962441314554,0.144329896907216
"MED22",0.0268041237113402,0.0264668939529876,0.0627973358705994,0.0430682175416536,0.0447154471544715,0.068075117370892,0.144329896907216
"RPL7A",0.0515463917525773,0.0660326574555894,0.102759276879163,0.0726186733731531,0.0731707317073171,0.110328638497653,0.195876288659794
"SURF1",0.0597938144329897,0.0496142113762785,0.0570884871550904,0.0613014775227916,0.0894308943089431,0.0774647887323944,0.237113402061856
"SURF4",0.17319587628866,0.130450385788624,0.268315889628925,0.152467777428482,0.258130081300813,0.213615023474178,0.525773195876289
"REXO4",0.0412371134020619,0.058944912973264,0.13035204567079,0.091480666457089,0.103658536585366,0.107981220657277,0.144329896907216
"ADAMTS13",0.0742268041237113,0.0181230934864525,0.0865842055185538,0.0213769254951273,0.0467479674796748,0.068075117370892,0.43298969072165
"CACFD1",0.0329896907216495,0.0278126682217836,0.0409134157944814,0.0125746620559572,0.048780487804878,0.0164319248826291,0.175257731958763
"SLC2A6",0.0268041237113402,0.0316705544589987,0.157944814462417,0.045583149952845,0.0365853658536585,0.0892018779342723,0.948453608247423
"VAV2",0.111340206185567,0.0488067468150009,0.0913415794481446,0.0116315624017605,0.00813008130081301,0.00234741784037559,0.711340206185567
"LINC00094",0.0804123711340206,0.108917997487888,0.162702188392008,0.117258723671801,0.176829268292683,0.183098591549296,0.298969072164948
"BRD3",0.169072164948454,0.184191638255877,0.309229305423406,0.229801949072619,0.239837398373984,0.342723004694836,0.34020618556701
"WDR5",0.0742268041237113,0.0830791315270052,0.21883920076118,0.0855077019805093,0.300813008130081,0.220657276995305,0.54639175257732
"RXRA",0.237113402061856,0.0641485734792751,0.0190294957183635,0.0245205910091166,0.138211382113821,0.173708920187793,0.175257731958763
"COL5A1",0.0948453608247423,0.0196483043244213,0.00380589914367269,0.14115058157812,0.0182926829268293,0.00938967136150235,0
"OLFM1",0.0783505154639175,0.038937735510497,0.278782112274025,0.0798491040553285,0.154471544715447,0.164319248826291,0.958762886597938
"PPP1R26",0.0144329896907217,0.0461151982774089,0.112274024738344,0.0477837158126375,0.0589430894308943,0.0915492957746479,0.0824742268041237
"MRPS2",0.0309278350515464,0.0279921047909564,0.107516650808754,0.050298648223829,0.0426829268292683,0.131455399061033,0.164948453608247
"CAMSAP1",0.191752577319588,2.69343262156828,0.442435775451951,0.436026406790318,3.4979674796748,0.434272300469484,0.77319587628866
"RP11-432J22.2",0.0247422680412371,0.309528081823076,0.0333016175071361,0.0336372209996856,0.115853658536585,0.0211267605633803,0.0412371134020619
"UBAC1",0.117525773195876,0.103265745558945,0.237868696479543,0.141779314680918,0.481707317073171,0.309859154929577,1.04123711340206
"NACC2",0.303092783505155,0.0133680244033734,0.0447193149381541,0.0169757937755423,0.0182926829268293,0.0727699530516432,0.731958762886598
"C9orf69",0.0494845360824742,0.0202763323165261,0.0742150333016175,0.0386670858220685,0.0467479674796748,0.0727699530516432,0.0927835051546392
"QSOX2",0.0536082474226804,0.0574197021352952,0.126546146527117,0.272241433511474,0.166666666666667,0.150234741784038,0.164948453608247
"GPSM1",0.138144329896907,0.192535438722412,0.108468125594672,0.143665513989312,0.186991869918699,0.0446009389671361,0.247422680412371
"SNAPC4",0.0721649484536083,0.0602906872420599,0.117982873453853,0.0773341716441371,0.140243902439024,0.0845070422535211,0.164948453608247
"SDCCAG3",0.0927835051546392,0.0436928045935762,0.158896289248335,0.0980823640364665,0.101626016260163,0.211267605633803,0.505154639175258
"PMPCA",0.0412371134020619,0.0517674502063521,0.137012369172217,0.0807922037095253,0.107723577235772,0.131455399061033,0.195876288659794
"INPP5E",0.0536082474226804,0.0566122375740176,0.0999048525214082,0.0616158440741905,0.0691056910569106,0.112676056338028,0.247422680412371
"SEC16A",0.171134020618557,0.109546025479993,0.270218839200761,0.145551713297705,0.154471544715447,0.279342723004695,0.56701030927835
"FAM69B",0.022680412371134,0.0180333752018661,0.165556612749762,0.0308079220370953,0.0548780487804878,0.187793427230047,0.381443298969072
"SNHG7",0.0927835051546392,0.0932172976852682,0.352997145575642,0.137063816409934,0.140243902439024,0.603286384976526,0.412371134020619
"RABL6",0.323711340206186,0.232818948501705,0.564224548049477,0.343602640679032,0.410569105691057,0.429577464788732,1.39175257731959
"PHPT1",0.0865979381443299,0.0627130809258927,0.158896289248335,0.0801634706067274,0.0813008130081301,0.394366197183099,0.319587628865979
"EDF1",0.17319587628866,0.161851785393863,0.301617507136061,0.205595724614901,0.235772357723577,0.42018779342723,0.536082474226804
"TRAF2",0.0515463917525773,0.0575094204198816,0.103710751665081,0.0392958189248664,0.0650406504065041,0.12206572769953,0.11340206185567
"FBXW5",0.0989690721649484,0.0880136371792571,0.193149381541389,0.0880226343917007,0.113821138211382,0.286384976525822,0.494845360824742
